Id	PROJECT	ASSAY	SPECTRA_IN_REL_CLUSTERS	CORRECT_SPECTRA	INCORRECT_SPECTRA	CONTAMINANT_CORRECT_SPECTRA	CONTAMINANT_INCORRECT_SPECTRA	diff	diffCont	order	class
11089	PXD000455	31208	4607	4584	23	130	0	0.995007597134795	1	8052	1
1463	PRD000054	3432	801	797	4	6	0	0.995006242197253	1	8053	1
8566	PRD000345	15391	5607	5579	28	2262	10	0.995006242197253	0.998216515070448	8054	1
12115	PRD000327	15137	1001	996	5	1	1	0.995004995004995	0.999000999000999	8055	1
8904	PRD000721	25056	200	199	1	0	0	0.995	1	8056	1
10732	PRD000214	11986	1199	1193	6	29	1	0.994995829858215	0.999165971643036	8057	1
2627	PXD000354	30246	2796	2782	14	144	2	0.994992846924177	0.99928469241774	8058	1
19350	PRD000476	18007	998	993	5	0	0	0.99498997995992	1	8059	1
1243	PXD000426	30730	399	397	2	3	0	0.994987468671679	1	8060	1
4161	PRD000092	8986	399	397	2	10	1	0.994987468671679	0.99749373433584	8061	1
19407	PRD000476	18064	399	397	2	0	0	0.994987468671679	1	8062	1
19352	PRD000476	18009	1394	1387	7	0	0	0.994978479196557	1	8063	1
1482	PRD000054	3451	199	198	1	1	0	0.994974874371859	1	8064	1
7518	PRD000053	7959	1194	1188	6	44	0	0.994974874371859	1	8065	1
7998	PRD000444	17686	199	198	1	6	0	0.994974874371859	1	8066	1
8874	PRD000721	25026	199	198	1	0	0	0.994974874371859	1	8067	1
11210	PXD000050	27522	2189	2178	11	65	1	0.994974874371859	0.999543170397442	8068	1
14766	PXD000218	29391	398	396	2	4	0	0.994974874371859	1	8069	1
2456	PXD000682	34067	397	395	2	30	0	0.994962216624685	1	8070	1
5508	PXD001006	37092	1985	1975	10	76	0	0.994962216624685	1	8071	1
8613	PRD000345	15438	2382	2370	12	35	0	0.994962216624685	1	8072	1
13717	PRD000726	26850	4962	4937	25	332	1	0.994961708988311	0.999798468359532	8073	1
10874	PRD000731	26890	992	987	5	16	0	0.994959677419355	1	8074	1
2818	PXD001054	37691	2578	2565	13	302	2	0.994957331264546	0.99922420480993	8075	1
12594	PXD000247	29517	991	986	5	3	1	0.994954591321897	0.998990918264379	8076	1
477	PXD001091	37886	5153	5127	26	0	1	0.994954395497768	0.999805938288376	8077	1
8975	PRD000721	25127	198	197	1	0	0	0.994949494949495	1	8078	1
9025	PRD000721	25177	198	197	1	0	0	0.994949494949495	1	8079	1
9134	PRD000721	25286	198	197	1	0	0	0.994949494949495	1	8080	1
15530	PRD000277	13301	3363	3346	17	183	2	0.994944989592626	0.99940529289325	8081	1
1632	PRD000073	8221	791	787	4	21	0	0.994943109987358	1	8082	1
7522	PRD000053	7965	2174	2163	11	84	1	0.994940202391904	0.999540018399264	8083	1
10923	PRD000349	15490	5138	5112	26	0	7	0.994939665239393	0.998637602179837	8084	1
7615	PRD000053	8946	2172	2161	11	84	1	0.994935543278085	0.999539594843462	8085	1
11923	PRD000478	18084	6314	6282	32	2134	3	0.994931897370922	0.999524865378524	8086	1
494	PXD001091	37903	4534	4511	23	0	1	0.994927216585796	0.999779444199382	8087	1
10928	PRD000349	15495	6699	6665	34	0	1	0.994924615614271	0.999850723988655	8088	1
3154	PRD000608	20297	985	980	5	0	0	0.99492385786802	1	8089	1
8000	PRD000444	17688	197	196	1	6	0	0.99492385786802	1	8090	1
9035	PRD000721	25187	197	196	1	0	0	0.99492385786802	1	8091	1
3616	PRD000489	18159	2164	2153	11	0	0	0.994916820702403	1	8092	1
7452	PXD000864	35889	2553	2540	13	0	0	0.994907951429691	1	8093	1
15565	PXD001072	37790	1962	1952	10	0	1	0.994903160040775	0.999490316004077	8094	1
496	PXD001091	37905	5097	5071	26	0	2	0.994898960172651	0.999607612320973	8095	1
14342	PRD000087	8784	392	390	2	1	1	0.994897959183674	0.997448979591837	8096	1
4139	PRD000057	3601	27607	27466	141	0	0	0.994892599702974	1	8097	1
12612	PXD000445	31028	16231	16148	83	2075	4	0.994886328630399	0.999753558006284	8098	1
10964	PRD000349	15532	15633	15553	80	0	0	0.99488262009851	1	8099	1
5242	PRD000593	19836	586	583	3	0	0	0.994880546075085	1	8100	1
8498	PXD001000	36976	2148	2137	11	5	0	0.99487895716946	1	8101	1
4700	PXD000948	36414	195	194	1	0	0	0.994871794871795	1	8102	1
4708	PXD000948	36419	195	194	1	0	0	0.994871794871795	1	8103	1
10565	PRD000214	11811	585	582	3	216	2	0.994871794871795	0.996581196581197	8104	1
12118	PRD000327	15140	779	775	4	0	0	0.994865211810013	1	8105	1
12613	PXD000445	31029	19472	19372	100	2007	5	0.994864420706656	0.999743221035333	8106	1
488	PXD001091	37897	4863	4838	25	17	1	0.994859140448283	0.999794365617931	8107	1
4280	PRD000092	9106	583	580	3	12	1	0.994854202401372	0.998284734133791	8108	1
4157	PRD000092	8982	388	386	2	29	0	0.994845360824742	1	8109	1
9115	PRD000721	25267	194	193	1	0	0	0.994845360824742	1	8110	1
10353	PRD000481	18095	194	193	1	4	1	0.994845360824742	0.994845360824742	8111	1
10598	PRD000214	11846	582	579	3	44	0	0.994845360824742	1	8112	1
13790	PXD001386	41349	969	964	5	8	0	0.99484004127967	1	8113	1
14790	PXD000218	29415	775	771	4	13	0	0.994838709677419	1	8114	1
1662	PRD000073	8251	581	578	3	25	0	0.994836488812392	1	8115	1
6600	PRD000668	22173	2126	2115	11	364	6	0.994825964252117	0.997177798682973	8116	1
1676	PRD000073	8265	386	384	2	15	0	0.994818652849741	1	8117	1
5433	PRD000680	22483	772	768	4	297	2	0.994818652849741	0.99740932642487	8118	1
7553	PRD000053	8884	193	192	1	56	1	0.994818652849741	0.994818652849741	8119	1
8855	PRD000721	25007	193	192	1	0	0	0.994818652849741	1	8120	1
12635	PXD000176	28729	193	192	1	3	0	0.994818652849741	1	8121	1
12395	PRD000362	15872	26603	26465	138	7107	26	0.994812615118596	0.999022666616547	8122	1
15521	PRD000277	13292	5584	5555	29	479	6	0.99480659025788	0.998925501432665	8123	1
1264	PXD000426	30751	385	383	2	8	0	0.994805194805195	1	8124	1
12100	PRD000327	15122	577	574	3	0	2	0.994800693240901	0.996533795493934	8125	1
7623	PRD000053	8964	1923	1913	10	36	1	0.99479979199168	0.999479979199168	8126	1
2298	PXD000780	35137	384	382	2	0	0	0.994791666666667	1	8127	1
2329	PXD000780	35166	960	955	5	0	0	0.994791666666667	1	8128	1
7238	PRD000722	26500	2880	2865	15	30	9	0.994791666666667	0.996875	8129	1
9070	PRD000721	25222	192	191	1	0	0	0.994791666666667	1	8130	1
11432	PRD000307	13750	576	573	3	0	2	0.994791666666667	0.996527777777778	8131	1
12145	PRD000327	15167	384	382	2	0	1	0.994791666666667	0.997395833333333	8132	1
5489	PXD001006	37073	1915	1905	10	71	0	0.994778067885117	1	8133	1
467	PXD001091	37876	5169	5142	27	0	1	0.994776552524666	0.999806538982395	8134	1
8669	PRD000738	27052	1148	1142	6	66	1	0.994773519163763	0.999128919860627	8135	1
10969	PRD000349	15537	9367	9318	49	0	3	0.994768869435251	0.999679726700117	8136	1
475	PXD001091	37884	5161	5134	27	0	2	0.994768455725635	0.999612478201899	8137	1
13773	PXD001386	41332	764	760	4	4	0	0.994764397905759	1	8138	1
19405	PRD000476	18062	1718	1709	9	0	0	0.994761350407451	1	8139	1
12117	PRD000327	15139	953	948	5	0	0	0.994753410283316	1	8140	1
1307	PXD000426	30794	381	379	2	3	0	0.994750656167979	1	8141	1
8295	PRD000518	19305	47031	46784	247	862	15	0.994748144840637	0.999681061427569	8142	1
7557	PRD000053	8888	1522	1514	8	162	2	0.994743758212878	0.998685939553219	8143	1
5505	PXD001006	37089	1521	1513	8	48	0	0.99474030243261	1	8144	1
1416	PRD000054	3385	190	189	1	3	0	0.994736842105263	1	8145	1
4822	PXD000948	36485	190	189	1	6	0	0.994736842105263	1	8146	1
4916	PXD000948	36542	190	189	1	1	0	0.994736842105263	1	8147	1
5175	PXD000948	36682	190	189	1	6	0	0.994736842105263	1	8148	1
5185	PXD000948	36686	190	189	1	1	0	0.994736842105263	1	8149	1
13968	PRD000615	20881	190	189	1	0	0	0.994736842105263	1	8150	1
9072	PRD000721	25224	379	377	2	0	0	0.994722955145119	1	8151	1
12396	PXD000454	31120	379	377	2	49	0	0.994722955145119	1	8152	1
19392	PRD000476	18049	1704	1695	9	0	0	0.994718309859155	1	8153	1
15391	PRD000544	19003	6618	6583	35	0	1	0.994711393170142	0.999848896947718	8154	1
366	PRD000565	19284	189	188	1	73	0	0.994708994708995	1	8155	1
5484	PXD001006	37068	1323	1316	7	21	0	0.994708994708995	1	8156	1
10634	PRD000214	11882	189	188	1	118	0	0.994708994708995	1	8157	1
11311	PXD000069	27802	378	376	2	0	0	0.994708994708995	1	8158	1
14024	PXD000746	34729	1511	1503	8	26	0	0.99470549305096	1	8159	1
2256	PXD000780	35097	1132	1126	6	0	0	0.99469964664311	1	8160	1
13518	PRD000032	3058	566	563	3	5	0	0.99469964664311	1	8161	1
476	PXD001091	37885	5092	5065	27	0	1	0.994697564807541	0.99980361351139	8162	1
12691	PRD000448	17705	2263	2251	12	0	4	0.994697304463102	0.998232434821034	8163	1
6932	PXD000185	28870	1505	1497	8	1	0	0.99468438538206	1	8164	1
2043	PXD000053	27705	750	746	4	0	0	0.994666666666667	1	8165	1
14087	PRD000485	18110	3562	3543	19	1	0	0.994665918023582	1	8166	1
1195	PXD000426	30682	562	559	3	3	0	0.994661921708185	1	8167	1
3067	PRD000608	20210	1496	1488	8	267	1	0.994652406417112	0.999331550802139	8168	1
8864	PRD000721	25016	187	186	1	0	0	0.994652406417112	1	8169	1
8694	PXD000318	30005	2055	2044	11	0	2	0.994647201946472	0.999026763990268	8170	1
1305	PXD000426	30792	373	371	2	8	0	0.994638069705094	1	8171	1
13810	PXD001386	41369	746	742	4	6	0	0.994638069705094	1	8172	1
7573	PRD000053	8904	559	556	3	102	0	0.994633273703041	1	8173	1
6593	PRD000668	22166	2235	2223	12	333	2	0.994630872483221	0.99910514541387	8174	1
10886	PRD000731	26902	1490	1482	8	69	0	0.994630872483221	1	8175	1
5177	PXD000948	36682	186	185	1	12	0	0.994623655913978	1	8176	1
5194	PXD000948	36689	186	185	1	12	0	0.994623655913978	1	8177	1
9145	PRD000721	25297	186	185	1	0	0	0.994623655913978	1	8178	1
4018	PRD000044	3338	4091	4069	22	0	4	0.994622341725739	0.999022243950134	8179	1
7220	PRD000001	3	1300	1293	7	45	0	0.994615384615385	1	8180	1
2287	PXD000780	35126	557	554	3	0	0	0.994614003590664	1	8181	1
14760	PXD000218	29385	557	554	3	7	0	0.994614003590664	1	8182	1
2224	PXD000780	35066	371	369	2	0	0	0.994609164420485	1	8183	1
2327	PXD000780	35164	371	369	2	0	0	0.994609164420485	1	8184	1
3030	PRD000097	9194	9272	9222	50	5	1	0.994607420189819	0.999892148403796	8185	1
13897	PXD000966	37634	1854	1844	10	144	4	0.994606256742179	0.997842502696872	8186	1
